Order_ID,Order_Date,Customer_ID,Customer_Name,City,State,Region,Category,Sub_Category,Product_Name,Quantity,Sales,Discount,Profit
ORD100426,2024-09-25,CUST1426,Neha Verma,Delhi,Karnataka,North,Furniture,Tables,Tables Product 22,4.0,5584.08,0.0,1378.3
ORD102655,2025-08-06,CUST1255,Pooja Singh,Jaipur,Maharashtra,West,Clothing,Kids,Kids Product 15,2.0,1101.97,0.4,41.48
ORD102232,2024-06-15,CUST2032,,Delhi,Tamil Nadu,West,Home & Kitchen,Decor,Decor Product 22,1.0,874.35,0.0,209.37
ORD101867,2024-11-07,CUST1667,Priya Gupta,Ahmedabad,Delhi,East,Sports,Cricket,Cricket Product 17,1.0,2681.29,0.4,-206.53
ORD103992,2024-01-10,CUST1392,Rohit Agarwal,Bengaluru,Maharashtra,South,Clothing,Women,Women Product 11,4.0,1247.11,0.2,-7.46
ORD104349,2024-09-22,CUST1749,Vikas Yadav,Mumbai,Rajasthan,South,Furniture,Chairs,Chairs Product 26,6.0,1111.22,0.15,79.75
ORD104626,2024-05-23,CUST2026,Pooja Singh,Bengaluru,Maharashtra,West,Furniture,Storage,Storage Product 11,5.0,2502.01,0.3,470.44
ORD104596,2024-08-26,CUST1996,Rahul Singh,Bengaluru,Tamil Nadu,South,Home & Kitchen,Bedding,Bedding Product 21,1.0,662.68,0.0,120.18
ORD104613,2024-04-12,CUST2013,Vikas Yadav,Jaipur,Uttar Pradesh,South,Home & Kitchen,Bedding,Bedding Product 9,6.0,379.96,0.15,53.31
ORD102505,2024-03-19,CUST1105,Anjali Mehta,Bengaluru,Gujarat,West,Electronics,Accessories,Accessories Product 23,1.0,661.33,0.15,69.58
ORD103630,2024-01-10,CUST1030,Sneha Joshi,Delhi,Tamil Nadu,North,Clothing,Kids,Kids Product 18,,1655.82,0.05,272.44
ORD103620,2024-11-08,CUST1020,Neha Verma,Ahmedabad,Uttar Pradesh,South,Furniture,Chairs,Chairs Product 9,6.0,600.66,0.0,108.93
ORD104511,2024-06-25,CUST1911,Aman Sharma,Delhi,Karnataka,South,Sports,Cricket,Cricket Product 22,4.0,1362.26,0.0,184.26
ORD103182,2024-06-27,CUST1782,Arjun Kumar,Delhi,Tamil Nadu,East,Clothing,Footwear,Footwear Product 8,1.0,1909.78,0.05,192.26
ORD102245,2025-05-31,CUST2045,Anjali Mehta,Delhi,Maharashtra,North,Electronics,Phones,Phones Product 10,7.0,1028.87,0.05,113.71
ORD100764,2024-04-04,CUST1764,Aman Sharma,Ahmedabad,Karnataka,West,Home & Kitchen,Appliances,Appliances Product 15,4.0,1158.48,0.4,17.65
ORD104928,2025-10-21,CUST1128,Rahul Singh,Jaipur,Gujarat,South,Electronics,Phones,Phones Product 14,3.0,885.82,0.2,65.4
ORD100416,2024-09-20,CUST1416,Vikas Yadav,Mumbai,Delhi,West,Electronics,Phones,Phones Product 6,6.0,682.08,0.4,-48.73
ORD100088,2025-12-20,CUST1088,Rohit Agarwal,Delhi,Gujarat,East,Electronics,,Accessories Product 24,4.0,1352.87,0.05,344.82
ORD101340,2025-11-23,CUST1140,Vikas Yadav,Mumbai,Uttar Pradesh,North,Electronics,Accessories,Accessories Product 18,4.0,2976.64,0.05,258.89
ORD100228,2025-03-14,CUST1228,Rohit Agarwal,Chennai,Karnataka,North,Furniture,Beds,Beds Product 25,7.0,612.1,0.2,117.82
ORD100008,2024-05-01,CUST1008,Arjun Kumar,Mumbai,Rajasthan,West,Home & Kitchen,Cookware,Cookware Product 22,1.0,1080.7,0.1,216.68
ORD101056,2025-07-07,CUST2056,Neha Verma,Bengaluru,Delhi,East,Clothing,Men,Men Product 15,4.0,930.94,0.05,79.79
ORD101128,2024-10-23,CUST2128,Arjun Kumar,Ahmedabad,Uttar Pradesh,West,Electronics,Phones,Phones Product 17,2.0,1802.89,0.0,455.44
ORD102943,2025-04-20,CUST1543,Sneha Joshi,Delhi,Uttar Pradesh,South, Furniture ,Beds,Beds Product 2,4.0,1776.62,0.05,333.62
ORD101583,2025-11-18,CUST1383,Rohit Agarwal,Agra,Karnataka,South,Home & Kitchen,Cookware,Cookware Product 18,4.0,1072.29,0.0,153.49
ORD100577,2024-01-25,CUST1577,Priya Gupta,Kolkata,Rajasthan,West,Electronics,Accessories,Accessories Product 28,2.0,799.29,0.05,149.26
ORD103377,2025-11-18,CUST1977,Neha Verma,Ahmedabad,Rajasthan,West,Electronics,Phones,Phones Product 4,7.0,947.92,0.4,-39.39
ORD100144,2025-07-17,CUST1144,Aman Sharma,Delhi,Delhi,West,Furniture,Storage,Storage Product 18,2.0,1029.35,0.15,100.85
ORD102100,2024-10-30,CUST1900,Priya Gupta,Bengaluru,Maharashtra,West,Furniture,Beds,Beds Product 27,5.0,1340.68,0.3,171.35
ORD102011,2024-01-08,CUST1811,Pooja Singh,Delhi,Rajasthan,South,Home & Kitchen,Cookware,Cookware Product 26,6.0,1110.2,0.2,215.44
ORD101074,2025-08-20,CUST2074,Rohit Agarwal,Mumbai,Uttar Pradesh,East,Home & Kitchen,Bedding,Bedding Product 13,1.0,823.72,0.05,27.85
ORD104293,2024-11-20,CUST1693,Aman Sharma,Delhi,Karnataka,North,Sports,Fitness,Fitness Product 8,7.0,1517.05,0.15,239.96
ORD103824,2024-02-28,CUST1224,Aman Sharma,Delhi,Tamil Nadu,North,Home & Kitchen,Bedding,Bedding Product 2,1.0,3009.22,0.05,816.4
ORD104356,2025-02-17,CUST1756,Vikas Yadav,Agra,Delhi,North,Sports,Cricket,Cricket Product 23,2.0,1585.63,0.3,185.38
ORD100151,2025-06-24,CUST1151,Anjali Mehta,Jaipur,Karnataka,North,Furniture,Chairs,Chairs Product 24,3.0,1218.28,0.4,89.01
ORD100297,2024-04-08,CUST1297,Pooja Singh,Jaipur,Maharashtra,West,Clothing,Men,Men Product 1,5.0,1716.49,0.05,339.18
ORD103906,14/12/2025,CUST1306,Rohit Agarwal,Delhi,Karnataka,South,Sports,Cycling,Cycling Product 26,5.0,1565.06,0.15,29.02
ORD104399,2025-01-03,CUST1799,Anjali Mehta,Chennai,Uttar Pradesh,East,Electronics,Accessories,Accessories Product 11,6.0,1104.06,0.05,
ORD100561,2025-09-03,CUST1561,Priya Gupta,Delhi,Karnataka,North,Electronics,Accessories,Accessories Product 20,5.0,3496.66,0.15,646.89
ORD103080,2025-07-03,CUST1680,Arjun Kumar,Agra,Rajasthan,South,Furniture,Beds,Beds Product 6,3.0,2911.85,0.15,718.45
ORD103103,2024-06-21,CUST1703,Rahul Singh,Ahmedabad,Delhi,North,Furniture,Beds,Beds Product 8,4.0,1637.5,0.15,220.2
ORD102287,2025-06-25,CUST2087,Aman Sharma,Kolkata,Karnataka,South,Furniture,Tables,Tables Product 13,1.0,1883.4,0.05,200.74
ORD101485,2025-01-11,CUST1285,Neha Verma,Mumbai,Rajasthan,West,Home & Kitchen,Cookware,Cookware Product 27,6.0,1002.42,0.1,87.24
ORD104359,2025-03-24,CUST1759,Vikas Yadav,Chennai,Maharashtra,West,Sports,Fitness,Fitness Product 19,5.0,1799.31,0.1,430.65
ORD104803,2024-09-14,CUST1003,Sneha Joshi,Agra,West Bengal,North,Sports,Fitness,Fitness Product 7,3.0,2489.76,0.2,2.27
ORD102025,2025-03-02,CUST1825,Arjun Kumar,Ahmedabad,Tamil Nadu,West,Home & Kitchen,Bedding,Bedding Product 27,4.0,11642.38,0.1,1913.39
ORD101413,2025-04-10,CUST1213,Arjun Kumar,Jaipur,Rajasthan,West,Home & Kitchen,Decor,Decor Product 20,7.0,2161.87,0.05,352.63
ORD102741,2024-07-01,CUST1341,Priya Gupta,Bengaluru,Tamil Nadu,North,Home & Kitchen,Appliances,Appliances Product 5,3.0,1015.06,0.1,55.9
ORD103519,2025-05-08,CUST2119,Anjali Mehta,Kolkata,Gujarat,North,Clothing,Footwear,Footwear Product 17,5.0,1132.59,0.1,45.35
ORD102647,2024-10-07,CUST1247,Sneha Joshi,Agra,West Bengal,North,Clothing,Footwear,Footwear Product 21,5.0,1792.21,0.0,458.1
ORD103316,2024-11-06,CUST1916,Rahul Singh,Jaipur,Uttar Pradesh,East,Furniture,Beds,Beds Product 14,2.0,3130.34,0.4,-273.89
ORD101878,2024-06-07,CUST1678,Vikas Yadav,Chennai,West Bengal,North,Clothing,Footwear,Footwear Product 28,1.0,1980.82,0.0,326.26
ORD104148,2024-06-01,CUST1548,Anjali Mehta,Delhi,Tamil Nadu,East,Electronics,Laptops,,4.0,1614.86,0.2,214.07
ORD102698,2025-06-19,CUST1298,Vikas Yadav,Kolkata,Karnataka,West,Electronics,Laptops,Laptops Product 11,4.0,1575.03,0.0,268.38
ORD103937,2024-12-22,CUST1337,Priya Gupta,Mumbai,Delhi,West,Furniture,Tables,Tables Product 4,1.0,741.87,0.4,69.03
ORD100877,2024-12-30,CUST1877,Rohit Agarwal,Jaipur,Tamil Nadu,South,Furniture,Storage,Storage Product 7,7.0,1436.89,0.4,209.43
ORD103046,2024-02-16,CUST1646,Priya Gupta,Delhi,Rajasthan,North,Clothing,Kids,Kids Product 20,3.0,2031.69,0.1,333.94
ORD102111,2025-09-10,CUST1911,Anjali Mehta,Agra,Gujarat,South,Furniture,Tables,Tables Product 13,4.0,1106.68,0.05,82.72
ORD104280,2024-12-03,CUST1680,Aman Sharma,Jaipur,Gujarat,East,Electronics,Audio,Audio Product 8,7.0,983.3,0.1,89.49
ORD102778,2025-06-30,CUST1378,Vikas Yadav,Agra,Delhi,North,Sports,Fitness,Fitness Product 15,4.0,2316.37,0.05,325.22
ORD102758,2025-12-10,CUST1358,Rohit Agarwal,Agra,West Bengal,West,Home & Kitchen,Bedding,Bedding Product 2,2.0,1701.37,0.4,-13.34
ORD100100,2024-12-09,CUST1100,Aman Sharma,Bengaluru,Uttar Pradesh,North,Furniture,Tables,Tables Product 13,7.0,913.81,0.0,123.65
ORD102881,2025-09-01,CUST1481,Neha Verma,Kolkata,Maharashtra,South,Furniture,Chairs,Chairs Product 24,2.0,2217.91,0.15,90.01
ORD100977,2024-05-19,CUST1977,Rohit Agarwal,Ahmedabad,Gujarat,South,Home & Kitchen,Decor,Decor Product 26,2.0,1114.91,0.15,274.43
ORD103832,2025-02-15,CUST1232,Arjun Kumar,Kolkata,West Bengal,North,Sports,Outdoor,Outdoor Product 12,4.0,1565.26,0.15,318.46
ORD103105,2025-12-18,CUST1705,Neha Verma,Jaipur,Delhi,West,Furniture,Beds,Beds Product 29,5.0,1811.69,0.15,290.67
ORD100501,2025-11-21,CUST1501,Vikas Yadav,Delhi,Tamil Nadu,West,Home & Kitchen,Appliances,Appliances Product 26,3.0,667.2,0.1,97.07
ORD101115,2025-11-13,CUST2115,Anjali Mehta,Kolkata,Rajasthan,South,Clothing,Footwear,Footwear Product 17,5.0,614.12,0.3,-7.01
ORD100584,2024-02-08,CUST1584,Arjun Kumar,Agra,Uttar Pradesh,East,Furniture,Tables,Tables Product 1,6.0,1393.99,0.4,-98.5
ORD101438,2025-01-06,CUST1238,Pooja Singh,Kolkata,Uttar Pradesh,North,Clothing,Kids,Kids Product 3,2.0,4080.39,0.0,962.38
ORD102600,2024-08-20,CUST1200,Anjali Mehta,Agra,Gujarat,East,Sports,Cricket,Cricket Product 15,5.0,2112.99,0.3,275.16
ORD102414,2025-02-03,CUST1014,Neha Verma,Bengaluru,West Bengal,West,Clothing,Footwear,Footwear Product 23,2.0,4234.25,0.0,635.19
ORD104945,2024-09-12,CUST1145,Vikas Yadav,Delhi,Karnataka,West,Home & Kitchen,Decor,Decor Product 9,3.0,1425.1,0.1,337.22
ORD100711,2025-06-30,CUST1711,Arjun Kumar,Jaipur,West Bengal,North,Furniture,Chairs,Chairs Product 20,4.0,1606.26,0.2,204.48
ORD104034,2024-12-19,CUST1434,Rohit Agarwal,Kolkata,Karnataka,North,Electronics,Phones,Phones Product 27,6.0,2034.27,0.1,517.36
ORD100538,2024-07-10,CUST1538,Vikas Yadav,Bengaluru,Gujarat,East,Home & Kitchen,Bedding,Bedding Product 28,1.0,2274.58,0.05,617.92
ORD101052,2025-10-07,CUST2052,Priya Gupta,Agra,Karnataka,West,Clothing,Kids,Kids Product 12,3.0,1528.11,0.1,100.38
ORD100848,2024-03-13,CUST1848,Rohit Agarwal,Chennai,Uttar Pradesh,West,Home & Kitchen,Cookware,Cookware Product 6,5.0,-177.8,0.2,17.99
ORD101595,2024-02-09,CUST1395,Vikas Yadav,Chennai,Uttar Pradesh,East,Sports,Cycling,Cycling Product 22,3.0,2540.28,0.1,655.68
ORD104239,2025-04-08,CUST1639,Aman Sharma,Jaipur,Uttar Pradesh,South,Home & Kitchen,Decor,Decor Product 14,2.0,592.14,0.1,59.38
ORD103350,2025-11-02,CUST1950,Priya Gupta,Mumbai,West Bengal,South,Furniture,Tables,Tables Product 11,7.0,1250.34,0.15,129.31
ORD102144,2024-04-17,CUST1944,Arjun Kumar,Kolkata,Karnataka,West,Furniture,Storage,Storage Product 20,6.0,,0.15,149.13
ORD104105,2025-01-18,CUST1505,Vikas Yadav,Mumbai,Uttar Pradesh,South,Furniture,Chairs,,5.0,3823.27,0.1,598.98
ORD100705,2025-05-16,CUST1705,Priya Gupta,Delhi,Delhi,South,Furniture,Storage,Storage Product 16,7.0,1744.32,0.15,391.44
ORD104044,2024-04-18,CUST1444,Rohit Agarwal,Mumbai,Delhi,North,Home & Kitchen,Appliances,Appliances Product 15,3.0,439.99,0.0,95.77
ORD100457,2024-09-03,CUST1457,Arjun Kumar,Delhi,Gujarat,North,Clothing,Footwear,Footwear Product 21,6.0,4715.11,0.1,145.11
ORD101375,2024-10-22,CUST1175,Neha Verma,Mumbai,Uttar Pradesh,North,Electronics,Audio,Audio Product 20,5.0,709.36,0.0,186.62
ORD103032,2024-03-15,CUST1632,Rahul Singh,Mumbai,,East,Electronics,Laptops,Laptops Product 7,1.0,2144.96,0.15,93.33
ORD102092,2025-03-25,CUST1892,Pooja Singh,Jaipur,Karnataka,East,Home & Kitchen,Bedding,Bedding Product 1,2.0,2672.6,0.2,257.94
ORD102509,2025-02-19,CUST1109,Pooja Singh,Jaipur,Rajasthan,South,Sports,Cycling,Cycling Product 2,4.0,983.98,0.1,243.66
ORD104440,2025-09-10,CUST1840,Neha Verma,Kolkata,Tamil Nadu,West,Home & Kitchen,Appliances,Appliances Product 20,6.0,1065.74,0.3,58.56
ORD103560,2024-07-06,CUST2160,Rohit Agarwal,Mumbai,Karnataka,North,Home & Kitchen,Cookware,Cookware Product 18,7.0,898.53,0.0,98.7
ORD103014,2025-12-25,CUST1614,Pooja Singh,Chennai,Karnataka,West,Home & Kitchen,Appliances,,5.0,816.68,0.0,108.02
ORD100279,2024-07-26,CUST1279,Arjun Kumar,Jaipur,Tamil Nadu,West,Electronics,Accessories,Accessories Product 1,5.0,864.25,0.2,160.06
ORD100230,2024-07-02,CUST1230,Rahul Singh,Jaipur,Rajasthan,North,Furniture,Chairs,Chairs Product 18,3.0,351.5,0.3,32.56
ORD102224,2025-11-30,CUST2024,Rahul Singh,Jaipur,West Bengal,East,Electronics,Audio,Audio Product 16,1.0,1151.97,0.1,292.63
ORD104933,2025-10-01,CUST1133,Rahul Singh,Ahmedabad,Uttar Pradesh,South,Clothing,Men,Men Product 11,1.0,710.19,0.05,153.9
ORD100642,2025-09-29,CUST1642,Neha Verma,Ahmedabad,Karnataka,North,Home & Kitchen,Cookware,Cookware Product 30,3.0,284.38,0.15,34.07
ORD100422,2024-07-14,CUST1422,Rahul Singh,chennai,Karnataka,West,Electronics,Laptops,Laptops Product 14,3.0,1539.54,0.05,236.28
ORD101361,2025-07-01,CUST1161,Priya Gupta,Chennai,Delhi,West,Home & Kitchen,Bedding,Bedding Product 16,3.0,733.47,0.0,77.6
ORD101849,2025-06-20,CUST1649,,Jaipur,Uttar Pradesh,North,Sports,Outdoor,Outdoor Product 13,6.0,1166.33,0.0,90.66
ORD103075,2025-02-10,CUST1675,Neha Verma,Ahmedabad,Uttar Pradesh,East,Electronics,Phones,Phones Product 29,3.0,500.08,0.0,142.83
ORD104953,2025-09-22,CUST1153,Anjali Mehta,Ahmedabad,Gujarat,West,Home & Kitchen,Decor,Decor Product 17,2.0,237.39,0.15,2.8
ORD101652,2025-02-17,CUST1452,Vikas Yadav,Ahmedabad,Maharashtra,North,Electronics,Audio,Audio Product 1,3.0,1133.4,0.0,248.27
ORD102377,2024-01-12,CUST2177,Priya Gupta,Bengaluru,Delhi,West,Clothing,Men,Men Product 18,7.0,2250.25,0.0,384.1
ORD103725,2024-07-28,CUST1125,Rahul Singh,Kolkata,Maharashtra,West,Furniture,Beds,Beds Product 4,4.0,3710.58,0.4,-277.89
ORD100810,2024-02-22,CUST1810,Priya Gupta,Ahmedabad,Delhi,West,Clothing,Men,Men Product 18,3.0,1364.44,0.1,256.91
ORD104629,2024-03-13,CUST2029,Rahul Singh,Kolkata,West Bengal,North,Sports,Cycling,Cycling Product 14,2.0,5163.67,0.1,1143.55
ORD101477,2024-01-29,CUST1277,Vikas Yadav,jaipur,Gujarat,South,Clothing,Men,Men Product 6,6.0,967.15,0.15,42.51
ORD103116,2025-04-09,CUST1716,Sneha Joshi,Jaipur,West Bengal,West,Home & Kitchen,Appliances,,4.0,781.5,0.0,232.86
ORD102954,2025-07-07,CUST1554,Pooja Singh,Agra,Gujarat,South,Sports,Cricket,Cricket Product 4,2.0,2319.03,0.2,436.83
ORD104753,2025-01-30,CUST2153,Priya Gupta,Mumbai,Maharashtra,South,Furniture,Storage,Storage Product 13,6.0,1651.19,0.0,433.7
ORD102815,2024-06-30,CUST1415,Priya Gupta,Chennai,West Bengal,West,Furniture,Storage,Storage Product 27,4.0,1847.72,0.3,260.55
ORD104139,2025-06-04,CUST1539,Neha Verma,Mumbai,Delhi,West,Home & Kitchen,Cookware,Cookware Product 10,1.0,3497.66,0.15,233.9
ORD101041,23/01/2024,CUST2041,Vikas Yadav,Ahmedabad,West Bengal,North,Clothing,Kids,Kids Product 19,7.0,370.32,0.0,89.72
ORD101220,2025-01-14,CUST1020,Rohit Agarwal,Delhi,West Bengal,North,Furniture,Beds,Beds Product 22,3.0,1740.19,0.2,-23.09
ORD101103,2025-12-12,CUST2103,Anjali Mehta,Mumbai,Karnataka,South,Home & Kitchen,Decor,Decor Product 16,7.0,4278.04,0.15,43.12
ORD103966,2025-08-18,CUST1366,Pooja Singh,Kolkata,West Bengal,North,Furniture,Tables,Tables Product 11,5.0,1357.79,0.1,105.27
ORD103410,2024-03-27,CUST2010,Vikas Yadav,Delhi,Rajasthan,East,Clothing,Kids,Kids Product 2,6.0,565.87,0.1,85.56
ORD101149,2025-07-28,CUST2149,Vikas Yadav,Mumbai,Delhi,North,Home & Kitchen,Appliances,Appliances Product 29,2.0,2376.62,0.05,255.42
ORD104006,2025-08-28,CUST1406,Vikas Yadav,Jaipur,Uttar Pradesh,West,Home & Kitchen,Decor,Decor Product 16,7.0,840.95,0.15,93.54
ORD102080,2025-08-27,CUST1880,Neha Verma,Agra,Maharashtra,East,Furniture,Chairs,Chairs Product 29,3.0,844.29,0.2,135.16
ORD102221,2024-06-15,CUST2021,Rahul Singh,Delhi,West Bengal,East,Furniture,Chairs,Chairs Product 8,1.0,722.19,,51.97
ORD100149,2025-10-16,CUST1149,Rohit Agarwal,Kolkata,Gujarat,West,Electronics,Phones,Phones Product 16,7.0,1328.92,0.0,228.95
ORD102605,2025-09-29,CUST1205,Pooja Singh,Chennai,Tamil Nadu,East,Clothing,Women,Women Product 2,7.0,507.58,0.2,18.83
ORD102644,2024-01-30,CUST1244,Pooja Singh,Ahmedabad,Uttar Pradesh,East,Sports,,Fitness Product 26,2.0,2156.98,0.1,102.49
ORD101732,2025-06-22,CUST1532,Sneha Joshi,Mumbai,Uttar Pradesh,East,Furniture,Chairs,Chairs Product 1,7.0,3294.97,0.15,361.77
ORD102746,2025-09-19,CUST1346,Neha Verma,Mumbai,Delhi,North,Furniture,Beds,Beds Product 10,3.0,1339.88,0.2,200.45
ORD100683,2025-07-19,CUST1683,Neha Verma,Chennai,West Bengal,East,Electronics,Phones,Phones Product 4,5.0,3114.7,0.0,630.41
ORD103681,2025-09-03,CUST1081,Anjali Mehta,Bengaluru,Delhi,West,Clothing,Footwear,,7.0,3341.9,0.2,349.88
ORD100012,2025-04-03,CUST1012,Anjali Mehta,Chennai,Karnataka,North,Electronics,Audio,Audio Product 18,4.0,903.02,0.1,96.57
ORD100553,2024-03-02,CUST1553,Rohit Agarwal,Kolkata,Uttar Pradesh,East,Home & Kitchen,Appliances,Appliances Product 12,7.0,1599.09,0.15,5.55
ORD103303,2025-10-28,CUST1903,Rahul Singh,Agra,Delhi,West,Sports,Fitness,Fitness Product 1,6.0,2804.44,0.15,588.76
ORD103203,2025-12-30,CUST1803,Rohit Agarwal,Bengaluru,Tamil Nadu,South,Home & Kitchen,Appliances,Appliances Product 16,5.0,1982.57,0.1,354.34
ORD103259,2025-03-20,CUST1859,Neha Verma,Bengaluru,Uttar Pradesh,East,Furniture,Storage,Storage Product 29,4.0,1365.62,0.2,58.28
ORD104888,2024-12-08,CUST1088,Vikas Yadav,Kolkata,Delhi,West,Home & Kitchen,Appliances,Appliances Product 29,2.0,3550.7,0.1,301.09
ORD104638,2025-09-21,CUST2038,Neha Verma,Mumbai,Uttar Pradesh,East,Sports,Outdoor,Outdoor Product 11,6.0,4016.84,0.2,821.23
ORD101434,2025-12-27,CUST1234,Arjun Kumar,Jaipur,Karnataka,South,Furniture,Chairs,Chairs Product 24,5.0,1117.53,0.3,114.11
ORD103678,2025-11-04,CUST1078,Priya Gupta,Chennai,Delhi,West,Home & Kitchen,Bedding,Bedding Product 14,2.0,1624.15,0.05,433.51
ORD102822,2025-11-26,CUST1422,Aman Sharma,Kolkata,Maharashtra,East,Home & Kitchen,Bedding,Bedding Product 26,6.0,1475.6,0.2,-29.01
ORD102629,2024-03-28,CUST1229,Vikas Yadav,Delhi,Maharashtra,East, Furniture ,Storage,Storage Product 30,7.0,360.93,0.2,47.46
ORD101699,2024-04-08,CUST1499,Anjali Mehta,Kolkata,Gujarat,East,Furniture,Chairs,Chairs Product 28,6.0,5037.42,0.15,680.3
ORD100468,2024-04-03,CUST1468,Rahul Singh,Bengaluru,Uttar Pradesh,,Clothing,Kids,Kids Product 12,4.0,1104.12,0.2,-2.2
ORD104204,2024-11-10,CUST1604,Sneha Joshi,Jaipur,Karnataka,West,Furniture,Beds,Beds Product 11,7.0,2584.92,0.2,203.23
ORD100486,2025-03-17,CUST1486,Pooja Singh,Agra,Rajasthan,North,Clothing,Footwear,Footwear Product 21,2.0,1135.89,0.15,34.06
ORD104734,2024-02-23,CUST2134,Rohit Agarwal,Delhi,West Bengal,South,Home & Kitchen,Cookware,Cookware Product 26,2.0,545.36,0.0,158.61
ORD103553,2024-10-18,CUST2153,Aman Sharma,Chennai,Rajasthan,West,Furniture,Storage,Storage Product 28,4.0,,0.0,130.73
ORD100589,2025-02-01,CUST1589,Pooja Singh,Ahmedabad,Gujarat,West,Electronics,Phones,Phones Product 20,7.0,647.04,0.15,149.2
ORD102114,2024-05-03,CUST1914,Vikas Yadav,Kolkata,Tamil Nadu,South,Clothing,Men,Men Product 23,1.0,2362.71,0.15,349.1
ORD104436,2025-12-21,CUST1836,Aman Sharma,Kolkata,West Bengal,East,Home & Kitchen,Decor,Decor Product 23,3.0,2048.66,0.1,85.44
ORD101197,2024-10-31,CUST2197,Neha Verma,Agra,Gujarat,West,Sports,Fitness,Fitness Product 21,1.0,1599.74,0.05,105.59
ORD104755,2025-10-19,CUST2155,Sneha Joshi,Agra,Delhi,North,Sports,Fitness,Fitness Product 12,1.0,765.28,0.15,98.23
ORD102462,2025-11-02,CUST1062,Vikas Yadav,Kolkata,Maharashtra,North,Home & Kitchen,Decor,Decor Product 9,3.0,2063.68,0.1,497.67
ORD103655,2024-03-15,CUST1055,Vikas Yadav,Mumbai,Gujarat,South,Home & Kitchen,Cookware,Cookware Product 18,1.0,1018.97,0.05,237.88
ORD101491,2025-11-19,CUST1291,Neha Verma,Bengaluru,Tamil Nadu,East, Sports ,Cricket,Cricket Product 15,4.0,850.78,0.0,216.21
ORD102438,2025-03-30,CUST1038,Sneha Joshi,Mumbai,Gujarat,West,Clothing,Kids,Kids Product 25,6.0,5737.88,0.0,970.35
ORD102721,2024-06-10,CUST1321,Rahul Singh,Chennai,Delhi,South,Clothing,Women,Women Product 20,4.0,497.15,0.4,-17.21
ORD101703,2024-09-27,CUST1503,Vikas Yadav,Jaipur,Delhi,South,Home & Kitchen,Appliances,Appliances Product 14,2.0,2232.19,0.4,15.88
ORD103196,2024-03-27,CUST1796,Anjali Mehta,Mumbai,Tamil Nadu,North,Furniture,Chairs,Chairs Product 20,4.0,362.64,0.15,61.25
ORD104378,2025-11-20,CUST1778,Rahul Singh,Bengaluru,Uttar Pradesh,South,Sports,Cricket,Cricket Product 1,5.0,1322.19,0.1,282.2
ORD104667,2025-07-10,CUST2067,Priya Gupta,Ahmedabad,Karnataka,North,Home & Kitchen,Bedding,Bedding Product 29,4.0,2084.12,0.05,568.52
ORD100132,2024-01-05,CUST1132,Priya Gupta,Mumbai,Uttar Pradesh,North,Furniture,Tables,Tables Product 15,3.0,893.95,0.2,123.33
ORD104550,2025-10-07,CUST1950,Anjali Mehta,Bengaluru,West Bengal,South,Sports,Cricket,Cricket Product 16,5.0,1743.75,0.3,60.61
ORD101767,2025-12-17,CUST1567,Arjun Kumar,Mumbai,Uttar Pradesh,North,Furniture,Chairs,Chairs Product 9,1.0,2199.79,0.05,99.47
ORD104395,2024-07-30,CUST1795,Aman Sharma,Chennai,Karnataka,North,Electronics,Laptops,Laptops Product 26,7.0,1380.73,,-9.93
ORD101135,2025-02-23,CUST2135,Anjali Mehta,Delhi,Gujarat,North,Furniture,Tables,Tables Product 17,1.0,784.38,0.15,104.8
ORD104639,2024-07-17,CUST2039,Anjali Mehta,Agra,Karnataka,East,Sports,Fitness,Fitness Product 6,5.0,4420.98,0.0,355.17
ORD104724,2025-12-27,CUST2124,Aman Sharma,Ahmedabad,Maharashtra,North,Clothing,Footwear,Footwear Product 26,4.0,2455.2,,553.15
ORD101144,2024-07-20,CUST2144,Rohit Agarwal,Delhi,Delhi,South,Furniture,Tables,Tables Product 9,5.0,1782.29,0.2,226.36
ORD100287,2025-08-09,CUST1287,Priya Gupta,Chennai,Rajasthan,North,Furniture,Chairs,Chairs Product 9,3.0,1591.07,0.0,165.86
ORD100803,2024-05-17,CUST1803,Vikas Yadav,Bengaluru,Maharashtra,South,Home & Kitchen,Cookware,Cookware Product 14,6.0,2436.1,0.0,365.22
ORD103167,2024-11-27,CUST1767,Anjali Mehta,Kolkata,Gujarat,West,Home & Kitchen,Cookware,Cookware Product 17,4.0,909.56,0.0,266.81
ORD100501,2025-11-21,CUST1501,Vikas Yadav,Delhi,Tamil Nadu,West,Home & Kitchen,Appliances,Appliances Product 26,3.0,667.2,0.1,97.07
ORD101420,2024-02-16,CUST1220,Neha Verma,Delhi,Rajasthan,East,Sports,Cycling,Cycling Product 24,2.0,1468.04,0.0,210.46
ORD103021,2024-06-04,CUST1621,Vikas Yadav,Agra,West Bengal,North,Furniture,Beds,Beds Product 23,4.0,1880.67,0.4,217.83
ORD101670,2025-06-07,CUST1470,Neha Verma,Jaipur,Karnataka,West,Furniture,Storage,Storage Product 14,2.0,3006.32,0.0,257.77
ORD102855,2025-01-18,CUST1455,Arjun Kumar,Ahmedabad,Karnataka,East,Furniture,Beds,Beds Product 1,3.0,2919.75,0.3,-56.33
ORD103838,2025-05-30,CUST1238,Aman Sharma,Jaipur,Karnataka,East,Electronics,Accessories,Accessories Product 26,3.0,983.72,0.1,17.27
